"train","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop249/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop258/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop245/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop259/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop240/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop242/[mito]"
"validate","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop255/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop241/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop235/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_cos7-1b/jrc_cos7-1b.zarr","recon-1/labels/groundtruth/crop291/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop57/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop113/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop4/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop6/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop23/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop14/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop155/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop9/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop96/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop8/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop3/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop7/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop1/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop95/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop28/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop15/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop54/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop19/[mito]"
"validate","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop58/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop94/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop16/[mito]"
"validate","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop59/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop18/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop55/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop13/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop56/[mito]"
"validate","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/labels/groundtruth/crop208/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/labels/groundtruth/crop219/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/labels/groundtruth/crop188/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/labels/groundtruth/crop201/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/labels/groundtruth/crop206/[mito]"
"validate","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/labels/groundtruth/crop213/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/labels/groundtruth/crop203/[mito]"
"train","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/em/fibsem-uint8","/projects/weilab/dataset/cellmap/jrc_sum159-4/jrc_sum159-4.zarr","recon-1/labels/groundtruth/crop186/[mito]"
